1046, 35000.0, 125100.0, 20000.0, 140100.0, 2493.78, 1.0, R-06-27.1, False, True, 1.78, 2493.78
1049, 24400.0, 70600.0, 20000.0, 75000.0, 1335.0, 0.34, U-14-14, False, True, 1.78, 3926.4705882352937
1759, 21300.0, 74300.0, 20000.0, 75600.0, 1345.68, 0.21, U-07-30, False, True, 1.78, 6408.000000000001
1063, 28200.0, 66000.0, 20000.0, 74200.0, 1320.76, 0.84, R-04-73.1, False, True, 1.78, 1572.3333333333335
2689, 32300.0, 116800.0, 0.0, 149100.0, 2653.98, 0.67, R-16-12.1, False, False, 1.78, 3961.1641791044776
705, 65200.0, 134500.0, 0.0, 199700.0, 3554.66, 6.09, R-05-25.21, False, False, 1.78, 583.688013136289
1089, 68000.0, 233900.0, 0.0, 301900.0, 5373.82, 12.0, U-21-04, False, False, 1.78, 447.8183333333333
1054, 66500.0, 212600.0, 0.0, 279100.0, 4967.98, 24.0, R-16-02.1, False, False, 1.78, 206.99916666666664
2919, 32500.0, 299100.0, 20000.0, 311600.0, 5546.48, 2.74, R-04-72.6, False, True, 1.78, 2024.2627737226273
1117, 34000.0, 141900.0, 20000.0, 155900.0, 2775.02, 2.0, R-16-33, False, True, 1.78, 1387.51
218, 14800.0, 0.0, 0.0, 14800.0, 263.44, 0.36, U-09-14, False, False, 1.78, 731.7777777777778
3559, 33000.0, 0.0, 0.0, 33000.0, 587.4, 10.0, R-16-16.1, False, False, 1.78, 58.739999999999995
2609, 18900.0, 21300.0, 0.0, 40200.0, 715.56, 14.0, R-11-15.3, False, False, 1.78, 51.11142857142857
2637, 0.0, 10100.0, 10100.0, 0.0, 0.0, 0, None, False, True, 0.0, 0.0
